Date,Product ID,Product Name,Price per Unit,Price per Unit (sold),Quantity Sold (liters/kg),Quantity in Stock (liters/kg),Expiration Date,Total Value,Days to Expire
2021-09-21,5,Ice Cream,11.33,11.14,51,93,2021-09-30,1633.5594,68
2021-06-01,5,Ice Cream,99.12,98.39,111,87,2021-06-18,19696.1352,76
2019-05-15,9,Paneer,31.07,28.09,214,511,2019-05-13,22542.5278,57
2019-05-22,10,Ghee,47.46,44.01,345,573,2019-07-21,43612.8924,119
2019-04-25,4,Yogurt,55.5,53.94,615,103,2019-05-06,39871.755,70
2022-11-14,5,Ice Cream,97.86,99.45,1,332,2022-10-17,32654.9034,31
2021-11-18,9,Paneer,25.82,23.32,46,118,2021-11-11,4244.0334,52
2019-11-20,7,Lassi,46.93,49.36,67,731,2019-12-02,37482.521700000005,71
2020-04-06,8,Buttermilk,70.83,70.12,174,3,2020-03-11,12581.5329,33
2020-12-20,6,Curd,22.54,22.25,477,1,2020-11-09,10779.0788,18
2021-09-02,3,Cheese,71.71,71.86,644,232,2021-09-30,62881.7819,87
2021-08-08,2,Butter,62.24,61.19,34,680,2021-08-24,44439.9824,75
2020-01-19,4,Yogurt,60.39,62.94,885,18,2019-12-22,54579.8781,31
2020-05-02,9,Paneer,88.41,87.42,279,80,2020-04-19,31822.2954,46
2020-11-27,4,Yogurt,27.3,28.37,237,116,2020-11-04,9649.458,36
2021-12-01,10,Ghee,16.38,11.97,35,504,2022-01-31,8831.768399999999,120
2021-05-02,4,Yogurt,45.28,43.53,455,255,2021-05-23,32184.1184,80
2020-05-12,3,Cheese,30.2,34.3,143,559,2020-07-23,21223.352,131
2021-08-18,3,Cheese,66.85,62.2,61,430,2021-09-02,32870.145,74
2020-01-25,3,Cheese,89.23,87.97,53,23,2020-01-31,6825.2027,65
2019-07-26,2,Butter,19.23,18.93,374,354,2019-08-03,14002.1322,67
2020-11-11,4,Yogurt,12.0,16.77,677,92,2020-11-11,9236.52,59
2020-04-19,6,Curd,81.26,84.61,443,174,2020-03-19,50194.302,28
2020-06-18,2,Butter,42.82,45.42,58,831,2020-06-10,38070.8338,51
2020-09-16,3,Cheese,56.2,52.18,68,15,2020-11-14,4713.494000000001,118
2019-09-26,4,Yogurt,90.89,88.05,9,21,2019-10-04,2735.789,67
2022-02-14,6,Curd,64.82,62.69,58,250,2022-01-15,20003.452,29
2019-03-12,5,Ice Cream,91.15,90.78,128,529,2019-03-14,59886.461500000005,61
2022-03-05,3,Cheese,11.09,12.96,63,52,2022-05-22,1278.7879,137
2021-11-01,10,Ghee,22.15,24.31,429,226,2021-11-09,14520.432499999995,67
2021-02-24,8,Buttermilk,32.64,28.55,516,31,2021-01-20,17875.296,24
2019-01-03,7,Lassi,88.87,89.91,51,137,2018-12-17,16782.2108,42
2021-07-13,5,Ice Cream,21.61,18.87,353,614,2021-08-02,20900.5437,79
2019-12-27,3,Cheese,78.11,77.87,315,82,2020-01-12,31027.6353,75
2021-09-19,1,Milk,95.76,99.5,441,508,2021-07-22,90948.06,0
2021-08-25,1,Milk,93.8,90.41,11,332,2021-07-05,32265.324,8
2021-04-28,3,Cheese,35.25,35.94,91,426,2021-06-21,18259.1475,113
2022-07-03,10,Ghee,20.56,16.61,131,860,2022-10-03,20385.0344,151
2019-11-19,1,Milk,77.09,72.93,14,22,2019-11-11,2812.2432,51
2019-09-09,2,Butter,94.49,90.11,123,648,2019-10-14,72897.1452,94
2020-10-20,8,Buttermilk,87.23,82.45,519,448,2020-08-29,84423.81090000001,7
2022-12-01,6,Curd,48.21,47.4,228,437,2022-10-17,32078.934,14
2022-01-06,2,Butter,42.35,46.56,640,354,2022-01-30,42106.4875,83
2021-05-19,10,Ghee,11.82,12.68,182,191,2021-08-25,4417.9614,157
2022-01-16,4,Yogurt,30.78,33.17,58,554,2022-01-30,18849.672,73
2020-11-05,8,Buttermilk,35.63,37.74,599,107,2020-11-03,25174.3765,57
2022-11-15,10,Ghee,52.21,53.97,40,913,2023-02-28,49761.8731,164
2019-08-17,8,Buttermilk,20.2,23.25,326,392,2019-07-23,14514.306,34
2021-01-02,9,Paneer,83.29,82.38,596,124,2020-12-13,59987.9567,39
2021-03-15,10,Ghee,50.81,54.8,177,379,2021-05-19,28282.8784,124
2019-09-23,3,Cheese,22.4,20.0,191,591,2019-09-27,17529.12,63
2019-04-11,9,Paneer,29.78,27.46,16,31,2019-04-03,1425.2708,51
2020-02-16,6,Curd,39.34,41.87,7,417,2020-01-19,16697.863,31
2021-06-20,6,Curd,31.67,32.3,104,637,2021-05-02,23495.3396,10
2019-03-21,6,Curd,97.73,94.33,90,119,2019-03-23,20459.7755,61
2022-08-05,10,Ghee,29.74,30.34,130,63,2022-10-22,5763.612,137
2022-01-19,6,Curd,22.77,27.65,166,507,2021-12-06,15337.872,15
2019-12-07,1,Milk,86.13,83.57,258,602,2019-12-11,74152.7622,63
2019-06-08,1,Milk,93.72,88.96,71,845,2019-06-30,85899.06599999999,81
2020-03-02,7,Lassi,19.31,15.65,168,105,2020-02-01,5287.850399999999,29
2021-12-23,6,Curd,90.41,92.98,924,40,2021-11-16,87164.281,22
2022-03-07,10,Ghee,17.24,18.58,422,213,2022-05-01,10961.3644,114
2020-12-26,4,Yogurt,48.36,46.03,76,177,2020-12-08,12247.6536,41
2020-12-21,10,Ghee,92.38,88.89,309,645,2021-04-28,88164.7006,187
2020-07-20,7,Lassi,63.67,63.39,146,180,2020-07-04,20768.5173,43
2020-06-03,3,Cheese,45.0,42.73,598,157,2020-07-06,33985.35,92
2022-10-09,10,Ghee,25.44,24.7,363,30,2022-11-16,10016.4912,97
2020-07-06,4,Yogurt,51.74,49.91,330,137,2020-06-19,24190.519600000003,42
2019-09-24,9,Paneer,69.6,65.99,40,231,2019-08-05,18869.952,9
2020-03-05,9,Paneer,27.89,30.47,222,53,2020-03-11,7675.327999999999,65
2021-09-19,7,Lassi,29.07,25.27,118,501,2021-09-27,18023.1093,67
2021-05-13,6,Curd,92.35,88.0,212,12,2021-04-26,20698.4055,42
2021-05-16,4,Yogurt,89.22,89.9,168,39,2021-04-17,18523.8564,30
2022-12-21,5,Ice Cream,24.88,23.03,667,231,2023-01-07,22352.4408,76
2019-04-13,4,Yogurt,25.44,27.02,101,241,2019-03-24,8712.945600000001,39
2021-12-16,7,Lassi,76.65,75.57,239,645,2021-12-19,67787.727,62
2021-09-26,1,Milk,41.99,38.99,672,77,2021-08-23,31486.621400000004,25
2019-10-11,4,Yogurt,90.65,92.27,52,34,2019-09-12,7803.152,30
2019-05-21,7,Lassi,74.75,74.15,366,375,2019-04-10,55392.74,18
2020-06-26,6,Curd,50.05,51.13,376,528,2020-05-02,45259.21399999999,4
2022-01-23,5,Ice Cream,58.6,63.34,254,126,2021-12-29,22280.892000000003,34
2019-03-19,1,Milk,11.79,12.78,4,17,2019-02-01,256.5504,13
2022-08-17,1,Milk,95.75,93.58,691,100,2022-08-05,75769.8475,47
2019-11-20,4,Yogurt,26.19,24.17,98,339,2019-11-01,11445.5538,40
2022-02-01,8,Buttermilk,60.1,61.15,539,217,2022-02-04,45485.483,62
2019-06-28,8,Buttermilk,60.21,59.88,653,210,2019-06-14,52002.7749,45
2019-10-10,7,Lassi,46.24,45.92,74,226,2019-09-07,13876.624000000002,26
2019-06-06,6,Curd,47.94,45.18,820,111,2019-06-06,44642.6868,59
2019-02-26,7,Lassi,69.3,70.92,605,292,2019-02-16,62165.565,49
2019-11-28,9,Paneer,85.04,88.03,517,81,2019-11-25,50859.872800000005,56
2021-08-17,7,Lassi,13.85,16.14,258,36,2021-08-05,4071.9,47
2020-12-20,2,Butter,11.91,9.52,29,303,2020-11-29,3963.0525,38
2021-10-07,10,Ghee,38.06,38.41,142,133,2022-01-27,10485.1494,171
2022-08-12,4,Yogurt,24.71,27.68,86,494,2022-07-29,14333.5297,45
2020-01-07,4,Yogurt,17.82,22.01,4,99,2019-12-22,1843.3008,43
2020-08-20,3,Cheese,69.28,69.01,324,16,2020-09-07,23561.4352,77
2021-04-11,4,Yogurt,19.1,21.9,74,11,2021-03-29,1633.2410000000002,46
2019-11-09,7,Lassi,86.98,86.54,46,213,2019-10-20,22546.0858,39
2020-03-08,2,Butter,39.41,36.38,361,362,2020-02-16,28521.4111,38
2020-05-17,8,Buttermilk,57.79,54.42,6,44,2020-04-21,2893.5453,33
2020-02-16,2,Butter,80.29,77.21,3,63,2020-02-16,5320.8183,59
2022-07-25,1,Milk,45.75,50.53,171,131,2022-06-13,13819.7025,17
2022-11-12,9,Paneer,92.27,94.4,309,573,2022-11-14,81394.1351,61
2020-10-01,4,Yogurt,23.23,24.79,175,388,2020-10-02,13097.538600000002,60
2022-12-04,7,Lassi,15.73,14.15,351,512,2022-11-15,13576.4057,40
2022-04-04,6,Curd,33.98,34.62,471,203,2022-04-08,22926.6458,63
2021-06-12,4,Yogurt,52.15,49.57,80,498,2021-06-20,30182.334,67
2022-09-04,9,Paneer,28.59,26.34,178,697,2022-08-01,25028.8296,25
2022-11-12,2,Butter,57.91,56.77,62,22,2022-11-22,4915.400799999999,69
2019-07-19,3,Cheese,34.44,35.33,59,702,2019-07-15,26210.9064,55
2021-02-02,6,Curd,52.45,48.7,230,548,2021-01-24,40858.0255,50
2021-12-08,4,Yogurt,62.55,61.13,541,402,2021-12-11,58999.0365,62
2022-02-04,7,Lassi,18.6,16.74,142,208,2022-01-05,6520.602000000001,29
2022-12-16,9,Paneer,30.03,34.01,73,371,2022-11-17,13339.9266,30
2020-11-04,10,Ghee,57.8,56.45,8,441,2021-01-14,25968.384,130
2021-10-03,1,Milk,17.03,16.8,162,2,2021-10-01,2797.0072000000005,57
2022-08-13,8,Buttermilk,89.63,93.58,47,211,2022-07-06,23141.5697,21
2019-03-09,5,Ice Cream,34.34,30.58,270,369,2019-02-04,21955.279,26
2021-05-24,9,Paneer,31.01,28.41,479,224,2021-04-09,21817.7057,14
2022-11-11,1,Milk,30.87,27.69,118,332,2022-09-28,13903.5393,15
2021-12-02,8,Buttermilk,77.99,78.69,418,150,2021-12-03,44352.1331,60
2022-02-19,4,Yogurt,22.22,19.46,10,37,2022-02-09,1047.673,49
2021-11-15,7,Lassi,23.36,26.89,46,771,2021-10-27,19096.5664,40
2019-07-13,4,Yogurt,37.2,41.73,16,932,2019-06-24,35267.832,40
2022-01-20,8,Buttermilk,53.14,48.46,171,361,2022-01-11,28305.5524,50
2020-05-01,3,Cheese,41.89,41.08,67,160,2020-07-09,9518.6647,128
2021-03-26,10,Ghee,26.2,27.03,80,412,2021-06-20,12913.194,145
2020-10-23,5,Ice Cream,36.62,35.9,58,9,2020-09-25,2470.3852,31
2022-07-26,7,Lassi,96.78,92.33,17,49,2022-08-01,6422.3208,65
2021-12-26,9,Paneer,92.79,92.07,75,838,2021-12-09,84787.7904,42
2021-04-26,9,Paneer,14.52,15.07,6,1,2021-04-22,114.4176,55
2021-11-21,8,Buttermilk,31.14,30.35,85,367,2021-11-20,14081.508,58
2019-04-19,5,Ice Cream,66.62,69.73,384,117,2019-04-24,33439.909,64
2022-05-10,4,Yogurt,90.61,86.22,173,602,2022-04-25,70260.80619999999,44
2021-11-19,2,Butter,69.81,69.72,48,18,2021-12-21,4649.346,91
2019-08-17,9,Paneer,88.34,88.68,684,73,2019-07-02,66944.9354,13
2020-07-03,8,Buttermilk,39.27,38.49,435,123,2020-05-30,21927.9753,25
2020-06-20,7,Lassi,58.93,56.04,71,16,2020-05-09,5155.1964,17
2022-04-09,3,Cheese,11.14,14.3,49,90,2022-04-30,1549.7968,80
2020-06-26,5,Ice Cream,28.13,28.05,151,312,2020-07-03,13032.3477,66
2021-07-08,3,Cheese,59.71,60.73,137,687,2021-07-20,49206.4139,71
2019-02-21,10,Ghee,78.15,75.55,62,691,2019-04-03,58908.6885,100
2021-12-05,9,Paneer,96.95,101.4,188,420,2021-11-11,59003.77,35
2021-04-01,6,Curd,41.2,43.48,419,54,2021-04-02,19494.192000000003,60
2021-09-04,8,Buttermilk,31.21,27.11,102,749,2021-08-21,26563.1431,45
2022-11-27,3,Cheese,79.09,83.72,196,29,2023-01-19,17835.585900000002,112
2020-04-14,3,Cheese,63.65,60.63,405,554,2020-06-01,61086.178,107
2021-06-12,4,Yogurt,23.09,27.11,313,266,2021-05-17,13373.728,33
2021-10-03,4,Yogurt,10.41,13.3,346,601,2021-10-22,9858.4782,78
2022-02-22,8,Buttermilk,92.05,89.07,278,333,2022-01-06,56319.872,12
2022-12-25,10,Ghee,95.12,95.51,119,42,2023-02-23,15372.3432,119
2019-10-09,4,Yogurt,36.52,33.1,343,368,2019-09-09,26000.048800000004,29
2021-09-25,3,Cheese,62.81,61.8,427,86,2021-11-09,32259.8441,104
2019-04-13,6,Curd,40.69,45.02,190,427,2019-03-24,25135.0268,39
2020-02-02,4,Yogurt,23.18,24.29,158,67,2019-12-29,5232.1896,24
2020-07-01,4,Yogurt,14.65,9.97,95,211,2020-07-09,4482.900000000001,67
2019-03-02,9,Paneer,54.29,53.87,214,441,2019-02-16,35586.5521,45
2022-04-12,4,Yogurt,26.89,30.55,253,738,2022-04-14,26653.6369,61
2021-04-18,7,Lassi,81.51,81.0,166,742,2021-03-25,74038.79340000001,35
2019-02-14,1,Milk,89.76,89.8,5,23,2019-01-15,2599.4496000000004,29
2022-05-06,4,Yogurt,52.12,47.51,158,431,2022-05-05,30698.68,58
2021-01-19,2,Butter,47.97,43.56,320,160,2021-01-28,23042.8692,68
2020-12-03,8,Buttermilk,74.98,72.8,100,21,2020-12-10,9083.0772,66
2019-06-23,2,Butter,11.6,16.54,130,674,2019-07-03,9335.332,69
2020-02-11,1,Milk,15.9,16.69,27,73,2020-01-24,1603.992,41
2019-07-03,6,Curd,97.36,99.51,37,419,2019-05-16,44437.0512,11
2019-05-21,7,Lassi,28.82,30.21,94,307,2019-04-29,11569.5008,37
2020-10-13,2,Butter,85.72,85.62,3,1,2020-10-20,354.0236,66
2022-04-17,3,Cheese,25.33,29.05,298,701,2022-06-18,25324.934,121
2021-09-18,7,Lassi,32.09,27.13,129,90,2021-08-30,7057.553700000001,40
2020-08-06,3,Cheese,16.4,17.11,2,908,2020-08-27,14933.183999999996,80
2019-07-23,10,Ghee,50.85,53.03,55,528,2019-09-15,29673.5175,113
2020-03-28,4,Yogurt,49.69,49.08,385,122,2020-04-12,25233.0789,74
2019-08-04,2,Butter,92.33,90.25,521,153,2019-07-27,62257.1957,51
2019-05-21,4,Yogurt,35.42,34.38,355,68,2019-04-30,15003.912000000002,38
2020-08-25,2,Butter,33.57,36.61,16,655,2020-08-13,22544.2692,47
2022-11-26,2,Butter,38.24,35.66,814,17,2022-12-23,31804.972800000003,86
2022-03-17,4,Yogurt,39.86,43.03,32,22,2022-04-12,2153.2372,85
2020-05-28,3,Cheese,16.85,19.38,181,354,2020-07-15,9029.409500000002,107
2020-08-18,9,Paneer,13.09,10.9,469,100,2020-07-13,7455.2786,23
2021-02-04,6,Curd,92.6,87.94,25,7,2021-01-24,3040.0579999999995,48
2020-07-22,1,Milk,48.08,51.54,520,138,2020-07-11,31648.66,48
2020-07-13,9,Paneer,23.38,21.79,143,320,2020-05-25,10828.213199999998,10
2020-08-25,2,Butter,38.11,38.4,50,119,2020-08-18,6454.3096000000005,52
2021-11-17,4,Yogurt,64.38,68.47,174,195,2021-10-27,23798.7108,38
2019-05-11,4,Yogurt,87.07,84.62,377,414,2019-06-02,68923.7413,81
2020-09-14,7,Lassi,32.06,32.7,36,518,2020-09-13,17792.9794,58
2021-06-28,1,Milk,57.36,59.26,49,27,2021-06-13,4405.8216,44
2019-09-27,10,Ghee,90.38,90.51,219,713,2020-01-30,84256.75499999999,184
2022-06-01,3,Cheese,75.14,78.19,134,300,2022-05-19,32679.137400000003,46
2022-04-11,2,Butter,86.23,89.82,86,146,2022-04-26,20038.9897,74
2019-02-17,8,Buttermilk,32.61,28.16,18,17,2019-01-22,1144.2849,33
2019-02-25,8,Buttermilk,84.51,87.41,569,360,2019-01-21,78569.7921,24
2019-04-01,7,Lassi,78.68,75.55,144,302,2019-03-12,35116.4576,39
2019-12-22,9,Paneer,65.23,64.26,49,44,2019-11-09,6097.0481,16
2019-08-05,9,Paneer,91.02,90.17,281,152,2019-06-27,39448.068,20
2020-06-11,6,Curd,95.96,96.93,604,239,2020-05-15,80937.462,32
2022-05-24,1,Milk,30.08,26.56,19,375,2022-05-06,11861.747199999998,41
2021-01-05,6,Curd,94.97,92.82,238,570,2020-12-29,76823.1324,52
2021-12-25,10,Ghee,63.34,59.9,197,584,2022-03-05,49523.01240000001,129
2022-08-02,5,Ice Cream,80.27,80.12,17,649,2022-07-04,53483.90099999999,30
2020-04-23,3,Cheese,31.42,33.91,276,392,2020-06-16,21017.4664,113
2020-11-23,7,Lassi,74.64,70.38,561,338,2020-12-04,67143.1584,70
2021-12-15,4,Yogurt,98.0,94.11,100,374,2022-01-11,46509.82,86
2022-06-12,7,Lassi,12.19,14.18,49,570,2022-06-02,7550.3641,49
2019-03-28,4,Yogurt,82.97,86.41,97,175,2019-03-12,22622.6002,43
2022-09-26,5,Ice Cream,67.01,67.76,335,654,2022-09-29,66334.5392,62
2020-12-27,8,Buttermilk,12.93,16.3,1,10,2021-01-01,149.7294,64
2022-12-28,10,Ghee,93.63,90.31,261,90,2023-04-25,32914.6902,177
2020-10-01,1,Milk,16.56,21.08,369,16,2020-09-14,6380.8992,42
2019-01-25,9,Paneer,54.31,54.16,490,481,2018-12-12,52774.11320000001,15
2022-03-03,5,Ice Cream,98.25,98.43,45,395,2022-03-09,43242.7725,65
2022-06-15,10,Ghee,61.27,58.48,486,368,2022-09-21,52366.2436,157
2020-02-12,9,Paneer,39.36,37.47,21,237,2020-02-02,10163.1456,49
2022-08-24,2,Butter,49.56,51.32,177,184,2022-08-20,17897.6028,55
2019-12-07,1,Milk,45.14,48.15,11,68,2019-11-08,3566.06,30
2019-04-25,3,Cheese,42.86,44.75,41,341,2019-07-08,16400.8076,133
2021-02-27,4,Yogurt,47.23,46.36,36,83,2021-03-04,5660.5155,64
2019-12-11,3,Cheese,80.27,84.46,29,962,2020-02-08,79562.8213,118
2020-03-22,10,Ghee,58.31,53.46,628,248,2020-06-28,51108.715,157
2022-11-28,3,Cheese,54.43,54.65,211,151,2023-02-01,19739.0395,124
2022-02-22,3,Cheese,93.62,95.11,250,591,2022-03-31,78754.08020000001,96
2019-07-19,1,Milk,94.2,98.01,176,585,2019-06-20,71733.3,30
2021-05-05,5,Ice Cream,98.87,99.66,131,33,2021-05-08,16263.126300000002,62
2019-05-17,1,Milk,43.12,45.86,51,797,2019-04-16,36601.9808,28
2021-07-08,2,Butter,64.34,63.49,55,167,2021-08-10,14333.021800000002,92
2020-03-05,2,Butter,43.63,45.86,341,101,2020-02-29,19315.001,54
2020-06-27,5,Ice Cream,42.33,45.25,65,632,2020-07-19,29528.9847,81
2019-08-23,9,Paneer,37.63,39.21,283,172,2019-07-12,17154.3881,17
2019-05-16,7,Lassi,38.61,35.2,194,250,2019-05-18,17157.8979,61
2021-03-24,7,Lassi,19.13,17.15,189,287,2021-03-11,9107.2191,46
2019-02-09,7,Lassi,11.46,15.93,272,444,2018-12-28,8208.110400000001,16
2022-10-23,1,Milk,30.68,35.23,39,11,2022-11-03,1563.1460000000002,70
2020-06-25,1,Milk,80.99,81.69,25,66,2020-05-15,7374.949399999999,18
2022-12-27,1,Milk,13.55,8.67,283,347,2022-12-26,8540.4295,58
2022-02-27,10,Ghee,71.88,69.35,108,7,2022-04-15,8294.952,106
2020-07-02,2,Butter,74.52,76.46,63,552,2020-08-01,45840.2328,89
2022-12-25,6,Curd,83.02,84.65,388,197,2022-11-06,48645.569,10
2019-11-26,5,Ice Cream,55.85,58.88,760,201,2019-12-16,53694.7485,79
2021-10-05,6,Curd,75.59,80.01,321,565,2021-09-12,67020.36170000001,36
2022-09-22,1,Milk,78.97,83.96,3,2,2022-10-11,439.0732,78
2021-03-06,7,Lassi,40.56,37.88,377,453,2021-02-15,33702.5208,40
2019-05-24,1,Milk,48.24,45.82,35,76,2019-04-18,5390.820000000001,23
2022-09-17,5,Ice Cream,16.51,16.71,575,57,2022-09-07,10438.117300000002,49
2019-05-04,5,Ice Cream,97.82,100.68,166,17,2019-04-12,17991.054399999997,37
2020-08-11,9,Paneer,26.33,28.3,780,31,2020-08-05,21373.1142,53
2019-10-14,2,Butter,44.83,44.24,3,70,2019-10-08,3309.3506,53
2020-03-26,9,Paneer,19.96,19.9,37,596,2020-02-25,12646.4564,29
2020-12-20,7,Lassi,71.73,74.89,5,734,2020-12-27,53068.72320000001,66
2021-05-06,7,Lassi,30.31,29.02,17,579,2021-05-22,18073.853,75
2021-10-03,5,Ice Cream,46.32,47.72,196,40,2021-10-01,10967.6496,57
2022-11-23,4,Yogurt,44.78,48.33,184,144,2022-11-13,14703.0652,49
2022-03-08,1,Milk,20.65,18.43,190,461,2022-02-10,13446.453999999998,33
2019-10-21,7,Lassi,53.34,57.79,41,4,2019-10-16,2411.5014,54
2021-07-15,7,Lassi,82.95,83.11,28,16,2021-07-27,3650.6295,71
2022-11-02,3,Cheese,49.89,54.12,174,462,2022-12-24,31773.4443,111
2022-01-02,10,Ghee,43.69,42.57,650,311,2022-05-18,42019.2944,195
2020-09-18,2,Butter,97.32,92.6,52,20,2020-09-01,7053.7536,42
2019-05-20,1,Milk,65.95,68.75,244,62,2019-05-16,20228.843500000003,55
2022-05-02,8,Buttermilk,13.21,16.01,381,376,2022-04-25,10000.4984,52
2020-11-24,3,Cheese,68.57,73.06,299,219,2021-02-05,35564.51619999999,132
2021-11-07,5,Ice Cream,24.63,26.08,306,492,2021-11-20,19676.4144,72
2022-07-03,7,Lassi,78.77,80.78,656,99,2022-06-16,59533.5783,42
2019-04-18,2,Butter,42.4,39.13,377,564,2019-04-27,39906.88,68
2020-07-18,6,Curd,22.9,23.02,339,619,2020-06-09,21957.894,20
2021-09-15,10,Ghee,45.79,45.6,123,53,2021-10-22,8079.187599999999,96
2022-07-02,7,Lassi,60.92,57.88,79,8,2022-06-16,5337.8104,43
2019-04-28,1,Milk,93.75,97.48,293,184,2019-04-12,44767.5,43
2022-06-28,9,Paneer,56.18,56.19,182,369,2022-06-26,30986.6408,57
2020-02-17,8,Buttermilk,47.29,48.28,427,387,2020-01-25,38519.1237,36
2022-01-18,1,Milk,41.7,45.12,48,16,2022-01-05,2704.245,46
2022-10-04,5,Ice Cream,32.85,34.67,388,313,2022-10-24,23054.787000000004,79
2020-09-22,5,Ice Cream,24.88,24.62,91,838,2020-09-05,23129.4432,42
2020-01-18,8,Buttermilk,18.27,22.63,13,62,2019-12-09,1378.8369,19
2020-01-21,9,Paneer,82.62,82.38,477,492,2019-12-25,80066.2158,32
2020-02-13,9,Paneer,67.34,70.73,292,415,2020-01-14,47620.8278,29
2021-03-25,8,Buttermilk,15.26,13.65,142,40,2021-03-13,2784.4922,47
2021-12-10,5,Ice Cream,59.3,63.19,282,435,2021-11-30,42522.844,49
2021-07-16,5,Ice Cream,63.54,66.11,362,364,2021-07-11,46130.6754,54
2020-09-15,10,Ghee,23.64,26.52,109,819,2020-10-29,21958.2504,103
2022-04-26,5,Ice Cream,83.47,85.05,28,6,2022-05-07,2898.9131,70
2022-01-26,6,Curd,71.72,68.5,553,222,2022-01-20,55603.0816,53
2019-11-23,7,Lassi,68.38,65.44,80,86,2019-10-14,11396.894599999998,19
2022-01-27,8,Buttermilk,91.68,91.53,407,590,2022-01-06,91494.8064,38
2020-05-14,1,Milk,30.09,33.41,281,445,2020-03-17,21854.0661,1
2022-09-08,2,Butter,93.3,95.52,346,575,2022-08-20,85997.409,40
2020-06-03,10,Ghee,85.04,84.05,125,313,2020-08-13,37275.5832,130
2021-06-15,6,Curd,79.58,79.17,155,271,2021-06-19,33921.7708,63
2021-10-03,10,Ghee,30.99,26.99,369,476,2022-01-19,26209.7925,167
2019-08-02,2,Butter,90.4,94.76,344,156,2019-08-14,45259.664,71
2022-04-08,2,Butter,89.1,93.74,223,382,2022-04-15,53928.666,66
2019-03-03,4,Yogurt,59.46,57.08,61,234,2019-02-02,17552.592,30
2022-02-16,2,Butter,93.04,94.78,75,779,2022-01-19,79521.28800000002,31
2020-05-18,9,Paneer,97.28,93.74,155,122,2020-04-23,26990.336,34
2022-09-08,1,Milk,22.3,18.52,337,656,2022-07-29,22146.576,18
2019-02-14,3,Cheese,61.27,58.86,310,148,2019-03-05,28066.5616,78
2019-05-20,6,Curd,47.41,46.45,622,211,2019-04-24,39497.7451,33
2020-11-06,10,Ghee,78.17,75.99,328,10,2021-02-25,26468.362,170
2020-06-09,4,Yogurt,70.66,73.84,6,35,2020-05-15,2914.725,34
2021-04-07,2,Butter,42.71,38.99,288,439,2021-03-21,31075.796,42
2019-02-28,8,Buttermilk,92.75,93.46,317,615,2019-01-13,86459.69499999999,13
2022-09-11,6,Curd,34.6,29.6,674,96,2022-08-26,26650.304,43
2022-07-08,2,Butter,95.08,92.61,433,203,2022-06-26,60517.4692,47
2020-03-05,5,Ice Cream,56.27,59.18,11,120,2020-03-16,7407.945500000001,70
2020-09-27,4,Yogurt,77.6,74.6,235,520,2020-10-04,58662.496,66
2021-06-12,1,Milk,37.65,41.46,101,345,2021-05-31,16797.547499999997,47
2021-04-06,10,Ghee,98.93,103.61,2,2,2021-07-22,433.3134,166
2020-09-03,3,Cheese,23.27,18.77,79,777,2020-10-29,19924.9375,115
2019-07-25,1,Milk,76.45,73.0,50,136,2019-08-05,14275.5085,70
2021-05-26,4,Yogurt,34.77,39.26,70,394,2021-06-15,16164.225300000002,79
2022-09-24,1,Milk,78.4,77.51,106,34,2022-09-22,11005.792,57
2021-02-13,7,Lassi,55.74,52.56,193,302,2021-02-27,27595.2018,73
2022-02-09,1,Milk,22.57,27.18,306,74,2022-01-21,8592.6247,40
2020-04-09,10,Ghee,83.05,85.52,56,182,2020-06-10,19837.323,121
2019-08-20,5,Ice Cream,58.3,62.87,2,1,2019-08-01,231.451,40
2020-08-13,3,Cheese,84.39,81.84,15,46,2020-08-28,5219.5215,74
2022-05-01,8,Buttermilk,18.68,19.55,5,0,2022-03-16,97.5096,13
2020-12-19,5,Ice Cream,83.05,81.75,420,47,2020-11-16,38825.0445,26
2020-08-01,6,Curd,25.9,28.39,28,52,2020-07-09,2087.799,36
2022-03-15,6,Curd,72.3,69.82,130,470,2022-01-22,43439.286,7
2020-11-10,10,Ghee,64.16,64.81,502,358,2020-12-19,55186.5824,98
2022-05-14,8,Buttermilk,32.77,28.58,72,63,2022-04-27,4430.504,42
2020-02-27,10,Ghee,76.34,71.87,80,5,2020-07-20,6504.9314,203
2019-09-07,7,Lassi,91.03,95.58,477,172,2019-07-27,59157.6661,17
2019-10-23,10,Ghee,98.76,102.98,18,16,2020-02-19,3407.2200000000003,178
2020-03-14,9,Paneer,43.65,45.7,82,566,2020-02-09,28296.1125,25
2021-05-18,7,Lassi,50.49,55.44,72,247,2021-05-07,16127.5158,48
2021-01-08,6,Curd,71.39,72.26,143,377,2021-01-07,37152.7838,58
2019-03-28,5,Ice Cream,17.4,15.41,38,7,2019-03-05,785.958,36
2021-07-08,9,Paneer,39.6,37.38,117,109,2021-06-04,8979.696,25
2020-05-09,10,Ghee,14.87,11.35,160,82,2020-08-19,3603.1497,161
2022-05-28,7,Lassi,68.2,68.09,50,205,2022-05-09,17421.008,40
2022-05-24,3,Cheese,61.01,60.84,859,130,2022-06-09,60341.3304,75
2021-05-17,4,Yogurt,10.84,8.84,111,272,2021-04-24,4157.5736,36
2020-01-26,2,Butter,24.77,23.56,169,12,2020-02-03,4491.7918,67
2021-08-15,3,Cheese,81.74,81.2,76,694,2021-09-27,62967.5916,102
